"","name","category_code","code_type","raised_amount","funded_year","number_investors","id","investor_type","investor_name"
"3005","Vivox","mobile","c",6800000,"2010",4,"0","financial_org","idg-ventures"
"3006","Vivox","mobile","c",6800000,"2010",4,"1","financial_org","benchmark-capital"
"3007","Vivox","mobile","c",6800000,"2010",4,"2","financial_org","canaan-partners-3"
"3008","Vivox","mobile","c",6800000,"2010",4,"3","financial_org","grandbanks-capital"
"3009","Vivox","mobile","unattributed",2e+06,"2010",1,"0","financial_org","peacock-equity"
"3010","Blackwave","network_hosting","a",5e+06,"2006",2,"0","financial_org","flybridge-capital"
"3011","Blackwave","network_hosting","a",5e+06,"2006",2,"1","financial_org","globespan-capital-partners"
"3012","Blackwave","network_hosting","b",1.6e+07,"2007",3,"0","financial_org","flybridge-capital"
"3013","Blackwave","network_hosting","b",1.6e+07,"2007",3,"1","financial_org","sigma-partners"
"3014","Blackwave","network_hosting","b",1.6e+07,"2007",3,"2","financial_org","globespan-capital-partners"
"3015","Blackwave","network_hosting","c",7e+06,"2009",3,"0","financial_org","sigma-partners"
"3016","Blackwave","network_hosting","c",7e+06,"2009",3,"1","financial_org","globespan-capital-partners"
"3017","Blackwave","network_hosting","c",7e+06,"2009",3,"2","financial_org","flybridge-capital"
"3018","RealSelf","web","angel",750000,"2007",0,"1","1","1"
"3019","RealSelf","web","a",1200000,"2008",0,"1","1","1"
"3020","GeoSentric","mobile","a",13100000,"2007",2,"0","financial_org","horizon-group"
"3021","GeoSentric","mobile","a",13100000,"2007",2,"1","financial_org","schroders-private-bank"
"3022","GeoSentric","mobile","b",1.1e+07,"2010",1,"0","financial_org","schroders-private-bank"
"3023","RescueTime","web","seed",20000,"2007",1,"0","company","y-combinator"
"3024","RescueTime","web","a",9e+05,"2008",6,"0","financial_org","true-ventures"
"3025","RescueTime","web","a",9e+05,"2008",6,"1","person","chris-sacca"
"3026","RescueTime","web","a",9e+05,"2008",6,"2","person","tim-ferriss"
"3027","RescueTime","web","a",9e+05,"2008",6,"3","person","mike-seckler"
"3028","RescueTime","web","a",9e+05,"2008",6,"4","person","mike-koss-2"
"3029","RescueTime","web","a",9e+05,"2008",6,"5","person","matt-mullenweg"
"3030","Taboola","games_video","a",1500000,"2007",1,"0","financial_org","evergreen-venture-partners"
"3031","Taboola","games_video","b",4500000,"2008",1,"0","financial_org","evergreen-venture-partners"
"3032","Taboola","games_video","b",9e+06,"2011",2,"0","financial_org","crescent-point"
"3033","Taboola","games_video","b",9e+06,"2011",2,"1","financial_org","evergreen-vc"
"3034","Taboola","games_video","c",1e+07,"2012",1,"0","financial_org","marker"
"3035","Project Playlist","games_video","a",3e+06,"2007",3,"0","person","owen-van-natta"
"3036","Project Playlist","games_video","a",3e+06,"2007",3,"1","person","pejman-nozad"
"3037","Project Playlist","games_video","a",3e+06,"2007",3,"2","person","auren-hoffman-2"
"3038","Project Playlist","games_video","b",0,"2008",1,"0","financial_org","pilot-group"
"3039","NebuAd","advertising","a",11150000,"2007",1,"0","financial_org","menlo-ventures"
"3040","NebuAd","advertising","b",1.9e+07,"2007",2,"0","financial_org","menlo-ventures"
"3041","NebuAd","advertising","b",1.9e+07,"2007",2,"1","financial_org","sierra-ventures"
"3042","Blyk","mobile","a",3e+07,"2006",1,"0","financial_org","sofinnova-ventures"
"3043","Blyk","mobile","b",0,"2008",2,"0","financial_org","goldman-sachs"
"3044","Blyk","mobile","b",0,"2008",2,"1","financial_org","industrial-and-financial-investments-company"
"3045","Blyk","mobile","c",4e+07,"2008",0,"NA","NA","NA"
"3046","Blyk","mobile","unattributed",1.7e+07,"2010",1,"0","financial_org","nexit-ventures"
"3047","OurStage","games_video","a",1.7e+07,"2008",1,"0","financial_org","signature-capital"
"3048","OurStage","games_video","b",3e+06,"2009",0,"NA","NA","NA"
"3049","GameLayers","web","seed",5e+05,"2007",3,"0","financial_org","o-reilly-alphatech-ventures"
"3050","GameLayers","web","seed",5e+05,"2007",3,"1","person","joi-ito"
"3051","GameLayers","web","seed",5e+05,"2007",3,"2","person","richard-wolpert"
"3052","GameLayers","web","a",1500000,"2008",2,"0","financial_org","shasta-ventures"
"3053","GameLayers","web","a",1500000,"2008",2,"1","financial_org","o-reilly-alphatech-ventures"
"3054","Mogreet","mobile","a",2100000,"2007",1,"0","financial_org","dfj-frontier"
"3055","Mogreet","mobile","b",5e+06,"2008",4,"0","financial_org","dfj-frontier"
"3056","Mogreet","mobile","b",5e+06,"2008",4,"1","financial_org","ascend-venture-group"
"3057","Mogreet","mobile","b",5e+06,"2008",4,"2","financial_org","black-diamond-ventures"
"3058","Mogreet","mobile","b",5e+06,"2008",4,"3","financial_org","spyglass-ventures"
"3059","Mogreet","mobile","c",2788210,"2011",0,"NA","NA","NA"
"3060","Mogreet","mobile","unattributed",4100000,"2012",5,"0","financial_org","black-diamond-ventures"
"3061","Mogreet","mobile","unattributed",4100000,"2012",5,"1","financial_org","dfj-frontier"
"3062","Mogreet","mobile","unattributed",4100000,"2012",5,"2","financial_org","ascend-venture-group"
"3063","Mogreet","mobile","unattributed",4100000,"2012",5,"3","financial_org","bryant-park-ventures"
"3064","Mogreet","mobile","unattributed",4100000,"2012",5,"4","financial_org","draper-associates-2"
"3065","LinkStorm","advertising","angel",4200000,"2007",2,"0","financial_org","rose-tech-ventures"
"3066","LinkStorm","advertising","angel",1500000,"2009",1,"0","company","bullas777"
"3067","LinkStorm","advertising","angel",4200000,"2007",2,"1","financial_org","new-york-angels"
"3068","LinkStorm","advertising","d",2800000,"2009",2,"0","person","rick-braddock"
"3069","LinkStorm","advertising","d",2800000,"2009",2,"1","person","donn-rappaport"
"3070","Zoji","web","angel",1500000,"2007",0,"1","1","1"
"3071","Worktopia","enterprise","a",5e+06,"2007",3,"0","financial_org","dfj-gotham-ventures"
"3072","Worktopia","enterprise","a",5e+06,"2007",3,"1","financial_org","high-peaks-venture-partners"
"3073","Worktopia","enterprise","a",5e+06,"2007",3,"2","financial_org","milestone-venture-partners"
"3074","Worktopia","enterprise","b",5400000,"2008",0,"NA","NA","NA"
"3075","Entrecard","ecommerce","seed",30000,"2007",1,"0","person","graham-langdon"
"3076","Entrecard","ecommerce","seed",40000,"2007",1,"0","person","graham-langdon"
"3077","WEbook","web","seed",0,"2007",0,"1","1","1"
"3078","WEbook","web","a",5e+06,"2008",2,"2","2","2"
"3079","WEbook","web","a",5e+06,"2008",2,"3","2","3"
"3080","Your Truman Show","advertising","angel",1300000,"2006",0,"1","1","1"
"3081","Apprema","ecommerce","debt_round",8e+05,"2007",0,"1","1","1"
"3082","Verican","web","a",350000,"2007",1,"0","financial_org","keiretsu-forum"
"3083","FiveRuns","web","b",6200000,"2007",1,"0","financial_org","austin-ventures"
"3084","FiveRuns","web","a",3e+06,"2005",1,"0","financial_org","austin-ventures"
"3085","Viddler","games_video","unattributed",50000,"2010",1,"0","financial_org","ben-franklin-technology-partners-of-northeast-pennsylvania"
"3086","beRecruited","web","a",1200000,"2007",1,"0","financial_org","madison-parker-capital"
"3087","Hark","web","a",5e+06,"2007",0,"1","1","1"
"3088","Splunk","software","a",5e+06,"2004",1,"0","financial_org","august-capital"
"3089","Splunk","software","b",1e+07,"2006",1,"0","financial_org","jk-b-capital"
"3090","Splunk","software","c",2.5e+07,"2007",4,"0","financial_org","august-capital"
"3091","Splunk","software","c",2.5e+07,"2007",4,"1","financial_org","ignition-partners"
"3092","Splunk","software","c",2.5e+07,"2007",4,"2","financial_org","jk-b-capital"
"3093","Splunk","software","c",2.5e+07,"2007",4,"3","financial_org","sevin-rosen-funds"
"3094","LucidEra","enterprise","a",15600000,"2007",0,"1","1","1"
"3095","UpNext","mobile","angel",5e+05,"2011",4,"0","financial_org","pks-capital"
"3096","UpNext","mobile","angel",5e+05,"2011",4,"1","financial_org","lowercase-capital"
"3097","UpNext","mobile","angel",5e+05,"2011",4,"2","person","david-tisch"
"3098","UpNext","mobile","angel",5e+05,"2011",4,"3","person","david-cohen"
"3099","xkoto","software","b",7500000,"2007",2,"0","financial_org","grandbanks-capital"
"3100","xkoto","software","b",7500000,"2007",2,"1","financial_org","growthworks"
"3101","xkoto","software","c",3e+06,"2009",2,"0","financial_org","growthworks"
"3102","xkoto","software","c",3e+06,"2009",2,"1","financial_org","grandbanks-capital"
"3103","xkoto","software","unattributed",535000,"2005",1,"0","financial_org","growth-works-2"
"3104","TrustedID","security","a",5e+06,"2007",2,"0","financial_org","opus-capital"
"3105","TrustedID","security","a",1e+07,"2005",2,"0","financial_org","draper-fisher-jurvetson"
"3106","TrustedID","security","a",5e+06,"2007",2,"1","person","brad-garlinghouse"
"3107","TrustedID","security","a",1e+07,"2005",2,"1","person","brad-garlinghouse"
"3108","TrustedID","security","b",1e+07,"2007",2,"0","financial_org","opus-capital"
"3109","TrustedID","security","b",1e+07,"2007",2,"1","financial_org","draper-fisher-jurvetson"
"3110","Twelvefold Media","advertising","a",9600000,"2007",3,"0","financial_org","ackerley-partners"
"3111","Twelvefold Media","advertising","a",2500000,"2007",4,"0","financial_org","adams-capital-management"
"3112","Twelvefold Media","advertising","a",9600000,"2007",3,"1","financial_org","adams-capital-management"
"3113","Twelvefold Media","advertising","a",2500000,"2007",4,"1","financial_org","western-technology-investment"
"3114","Twelvefold Media","advertising","a",9600000,"2007",3,"2","financial_org","transcosmos"
"3115","Twelvefold Media","advertising","a",2500000,"2007",4,"2","financial_org","ackerley-partners"
"3116","Twelvefold Media","advertising","a",2500000,"2007",4,"3","financial_org","transcosmos"
"3117","Twelvefold Media","advertising","unattributed",1500000,"2006",1,"0","financial_org","ackerley-partners"
"3118","Twelvefold Media","advertising","b",8800000,"2010",2,"0","financial_org","adams-capital-management"
"3119","Twelvefold Media","advertising","b",8800000,"2010",2,"1","financial_org","ackerley-partners"
"3120","Twelvefold Media","advertising","c",7800000,"2011",2,"0","financial_org","bridgescale-partners"
"3121","Twelvefold Media","advertising","c",7800000,"2011",2,"1","financial_org","adams-capital-management"
"3122","Sendori","advertising","a",8e+05,"2007",3,"0","financial_org","baseline-ventures"
"3123","Sendori","advertising","a",8e+05,"2007",3,"1","financial_org","first-round-capital"
"3124","Sendori","advertising","a",8e+05,"2007",3,"2","financial_org","floodgate"
"3125","SeeToo","enterprise","angel",1e+06,"2007",1,"0","person","yossi-vardi"
"3126","Seeqpod","search","angel",7e+06,"2008",0,"1","1","1"
"3127","Cambrian House","web","angel",2600000,"2005",0,"1","1","1"
"3128","Cambrian House","web","angel",5150000,"2007",0,"1","1","1"
"3129","Quantenna Communications","semiconductor","b",12700000,"2007",4,"0","financial_org","grazia-equity"
"3130","Quantenna Communications","semiconductor","b",12700000,"2007",4,"1","financial_org","sequoia-capital"
"3131","Quantenna Communications","semiconductor","b",12700000,"2007",4,"2","financial_org","sigma-partners"
"3132","Quantenna Communications","semiconductor","b",12700000,"2007",4,"3","financial_org","venrock"
"3133","Quantenna Communications","semiconductor","c",1.4e+07,"2009",5,"0","financial_org","southern-cross-venture-partners"
"3134","Quantenna Communications","semiconductor","c",1.4e+07,"2009",5,"1","financial_org","grazia-equity"
"3135","Quantenna Communications","semiconductor","c",1.4e+07,"2009",5,"2","financial_org","sequoia-capital"
"3136","Quantenna Communications","semiconductor","c",1.4e+07,"2009",5,"3","financial_org","sigma-partners"
"3137","Quantenna Communications","semiconductor","c",1.4e+07,"2009",5,"4","financial_org","venrock"
"3138","Quantenna Communications","semiconductor","d",1.5e+07,"2010",7,"0","financial_org","grazia-equity"
"3139","Quantenna Communications","semiconductor","d",1.5e+07,"2010",7,"1","financial_org","sequoia-capital"
"3140","Quantenna Communications","semiconductor","d",1.5e+07,"2010",7,"2","financial_org","sigma-partners"
"3141","Quantenna Communications","semiconductor","d",1.5e+07,"2010",7,"3","financial_org","southern-cross-venture-partners"
"3142","Quantenna Communications","semiconductor","d",1.5e+07,"2010",7,"4","financial_org","venrock"
"3143","Quantenna Communications","semiconductor","d",1.5e+07,"2010",7,"5","financial_org","swisscom"
"3144","Quantenna Communications","semiconductor","d",1.5e+07,"2010",7,"6","financial_org","tpg-biotechnology-partners"
"3145","Quantenna Communications","semiconductor","e",2.1e+07,"2010",5,"0","financial_org","dag-ventures"
"3146","Quantenna Communications","semiconductor","e",2.1e+07,"2010",5,"1","financial_org","sequoia-capital"
"3147","Quantenna Communications","semiconductor","e",2.1e+07,"2010",5,"2","financial_org","sigma-partners"
"3148","Quantenna Communications","semiconductor","e",2.1e+07,"2010",5,"3","financial_org","southern-cross-venture-partners"
"3149","Quantenna Communications","semiconductor","e",2.1e+07,"2010",5,"4","financial_org","venrock"
"3150","Quantenna Communications","semiconductor","unattributed",3e+06,"2011",1,"0","financial_org","telefonica"
"3151","Quantenna Communications","semiconductor","unattributed",7.9e+07,"2012",8,"0","financial_org","bright-capital"
"3152","Quantenna Communications","semiconductor","unattributed",7.9e+07,"2012",8,"1","company","rusnano"
"3153","Quantenna Communications","semiconductor","unattributed",7.9e+07,"2012",8,"2","financial_org","sequoia-capital"
"3154","Quantenna Communications","semiconductor","unattributed",7.9e+07,"2012",8,"3","financial_org","dag-ventures"
"3155","Quantenna Communications","semiconductor","unattributed",7.9e+07,"2012",8,"4","financial_org","grazia-equity"
"3156","Quantenna Communications","semiconductor","unattributed",7.9e+07,"2012",8,"5","financial_org","sigma-partners"
"3157","Quantenna Communications","semiconductor","unattributed",7.9e+07,"2012",8,"6","financial_org","southern-cross-venture-partners"
"3158","Quantenna Communications","semiconductor","unattributed",7.9e+07,"2012",8,"7","financial_org","venrock"
"3159","Zag","search","d",13500000,"2007",5,"0","financial_org","anthem-venture-partners"
"3160","Zag","search","d",13500000,"2007",5,"1","financial_org","arcturus-capital"
"3161","Zag","search","d",13500000,"2007",5,"2","financial_org","capital-one-financial-corp"
"3162","Zag","search","d",13500000,"2007",5,"3","financial_org","capricorn-management"
"3163","Zag","search","d",13500000,"2007",5,"4","financial_org","grp-partners"
"3164","Zag","search","e",32400000,"2009",6,"0","financial_org","anthem-venture-partners"
"3165","Zag","search","e",32400000,"2009",6,"1","financial_org","arcturus-capital"
"3166","Zag","search","e",32400000,"2009",6,"2","financial_org","capital-one-financial-corp"
"3167","Zag","search","e",32400000,"2009",6,"3","financial_org","capricorn-management"
"3168","Zag","search","e",32400000,"2009",6,"4","financial_org","grp-partners"
"3169","Zag","search","e",32400000,"2009",6,"5","financial_org","tech-coast-angels"
"3170","Zag","search","f",37400000,"2009",4,"0","company","usaa"
"3171","Zag","search","f",37400000,"2009",4,"1","financial_org","capricorn-management"
"3172","Zag","search","f",37400000,"2009",4,"2","financial_org","grp-partners"
"3173","Zag","search","f",37400000,"2009",4,"3","financial_org","anthem-venture-partners"
"3174","CollegeFanz","network_hosting","seed",5e+05,"2007",1,"0","financial_org","the-musser-group"
"3175","CollegeFanz","network_hosting","a",2e+06,"2008",0,"NA","NA","NA"
"3176","drop.io","network_hosting","a",1200000,"2007",1,"0","financial_org","rre-ventures"
"3177","drop.io","network_hosting","b",3900000,"2008",3,"0","financial_org","dfj-gotham-ventures"
"3178","drop.io","network_hosting","b",3900000,"2008",3,"1","financial_org","rre-ventures"
"3179","drop.io","network_hosting","b",3900000,"2008",3,"2","financial_org","rose-tech-ventures"
"3180","drop.io","network_hosting","c",4850000,"2010",3,"0","financial_org","dfj-gotham-ventures"
